ID,Label,pI,hydrophobicity_Cid,hydrophobicity_Jones,hydrophobicity_Ponnuswamy,hydrophobicity_Welling,hydrophobicity_Zimmerman,charge,mw,Aliphatic,Acidic,%Tiny,%Small,%Aliphatic,%Polar,%Acidic,Electronic_Properties,Electrophilicity,Hardness,H_bonding,Hydrophobicity_index,"Bulky_properties,",Compositional_characteristic_index,Local_flexibility,Electronic_properties,Penetration Depth,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Charge Density,Instabilidy Index,Aromaticity,Hydroph Ratio,AASI,ABHPRK,argos,bulkiness,cougar,Ez,flexibility,levitt_alpha,MSS,pepcats,PPCALI,refractivity,t_scale,z3,hydrophobicity_Janin,hydrophobicity_Wolfenden,Aromatic,Basic,%Aromatic,%Charged,Linear Moment,hmoment,hydrophobicity_Wilson
PAPs_97,PAPs,9.175393186,-0.152631579,1.248596491,0.190175439,0.019122807,1.225438596,1.009530857,6630.57584,14,11,24.561,38.596,24.561,63.158,19.298,-0.561754386,-0.557192982,0.295087719,0.038596491,-0.395561404,-0.049807018,0.441807018,0.079929825,0.029035088,30,0,20,1.03,0.98,0.00014931,27.66666667,0.070175439,0.315789474,2.27087719,1.40350877,-0.04175439,0.64903509,2.67154386,19.83684211,0.63154386,1.10491228,19.62443158,1.92982456,1.33074291,0.38710755,1.35017544,-0.26,-0.377192982,-5.551929825,4,12,7.018,40.351,0.1,0.632340379,0.824561404
PAPs_103,PAPs,4.549103559,-0.169863014,1.13890411,0.288630137,-0.178630137,1.102191781,-4.019784279,8310.24754,17,12,30.137,49.315,23.288,56.164,16.438,-0.280136986,-0.598630137,0.219178082,-0.021917808,-0.353315068,-0.182260274,0.282438356,0.158589041,-0.052972603,30,89.73,20,0.86,1.02,-0.000514429,73.00410959,0.068493151,0.301369863,2.23068493,1.21917808,-0.07643836,0.63747945,2.7159726,19.46493151,0.61241096,1.05575342,19.44870685,1.84931507,0.70449995,0.37895571,-2.18986301,-0.0990411,-0.226027397,-5.049589041,6,9,8.219,28.767,0.2,0.469796309,1.252054795
PAPs_104,PAPs,9.823344434,0.1775,1.46,0.69375,-0.149583333,1.51875,1.937926223,2687.25734,9,2,29.167,45.833,37.5,37.5,8.333,-0.42375,-0.192083333,0.31875,0.102916667,-0.001083333,-0.088958333,0.5375,0.341958333,0.130708333,15,401.76,70,0.51,1.05,0.000683229,106.0291667,0.041666667,0.5,1.93458333,1.125,0.44708333,0.67883333,2.545625,20.75041667,0.56770833,1.0525,18.8885875,1.66666667,-0.41189221,0.3903813,-6.7575,-1.35708333,-0.075,-3.629166667,1,4,4.167,25,0.33,0.450242618,2.2
PAPs_108,PAPs,4.931822494,0.106190476,1.408809524,0.639166667,-0.384047619,1.382738095,-1.90445334,9572.90364,25,9,29.762,47.619,29.762,42.857,10.714,-0.358690476,-0.469642857,0.173928571,-0.024166667,-0.11097619,-0.002916667,0.390107143,0.131666667,0.027797619,14,1220.41,20,0.81,1.03,-0.000206209,38.63333333,0.142857143,0.380952381,2.12880952,1.21428571,0.08761905,0.6724881,2.855,20.01321429,0.59178571,0.99535714,19.34673333,1.75,0.63218776,0.38180332,-4.335,-1.23654762,-0.078571429,-3.785595238,13,8,15.476,20.238,0.27,0.718442858,2.026190476
PAPs_109,PAPs,4.672579228,0.165842697,1.281573034,0.853258427,-0.429213483,1.309775281,-0.99923702,8795.36964,42,5,42.697,60.674,47.191,24.719,5.618,-0.28247191,-0.542022472,0.318202247,0.07247191,-0.04141573,-0.306966292,0.771348315,-0.034359551,-0.16405618,12,1793.29,60,0.41,0.93,-0.000115516,19.32921348,0.056179775,0.539325843,2.1705618,0.83146067,0.31393258,0.60682022,3.14637079,19.50494382,0.55434831,1.01561798,16.54974719,1.31460674,0.29782987,0.28788667,-12.55707865,-2.3505618,0.119101124,-1.031573034,5,4,5.618,10.112,0.25,0.680971637,2.07752809
PAPs_112,PAPs,11.05376718,0.328636364,1.518181818,0.926363636,-0.079545455,1.432272727,2.180717256,2747.25964,8,1,13.636,27.273,36.364,45.455,4.545,-0.908181818,0.256363636,0.148636364,0.046818182,-0.091818182,0.257863636,0.189409091,0.153272727,0.408227273,15,0,80,1.18,1.04,0.000754214,52.79545455,0.090909091,0.409090909,2.17318182,1.31818182,0.21318182,0.74181818,2.68781818,19.185,0.52463636,1.07227273,20.68517273,2.04545455,-0.43065496,0.45530428,0.92545455,-1.21863636,-0.109090909,-5.255,4,5,18.182,27.273,0.21,0.532866807,2.295454545
PAPs_113,PAPs,9.031476681,0.148,1.4856,0.664,-0.6276,1.5044,0.998833096,2903.34604,7,3,24,44,28,44,12,-0.522,-0.442,0.0492,0.0828,-0.26256,0.0418,0.30896,-0.0906,0.14496,24,8.02,60,1.2,1.01,0.000338922,45.068,0.12,0.32,2.2072,1.28,-0.1584,0.64844,2.85784,19.7176,0.67664,0.9568,19.163712,1.92,0.00609306,0.38909946,-2.4204,-0.9,-0.22,-4.6168,3,4,12,28,0.28,0.373487415,1.708
PAPs_114,PAPs,12.50013016,-0.057857143,1.073571429,0.508214286,-0.3225,1.138571429,2.088886768,2891.34364,9,0,39.286,50,32.143,35.714,0,-0.328214286,-0.236071429,0.469285714,0.140714286,0.037142857,-0.314928571,0.60875,0.151285714,-0.129571429,15,3.93,70,0.36,0.96,0.000702447,52.26428571,0.035714286,0.392857143,2.10428571,0.85714286,0.32464286,0.56439286,2.85942857,19.97464286,0.60871429,1.00107143,16.10293214,1.39285714,-1.53494182,0.30356723,-13.29535714,-1.46214286,6.94E-18,-2.6375,2,3,7.143,10.714,0.34,0.602947306,1.753571429
PAPs_115,PAPs,5.617083805,-0.048,1.173666667,0.484,-0.062666667,1.110333333,-0.906778551,3298.65934,9,4,40,50,30,46.667,13.333,-0.266666667,-0.452666667,0.135666667,0.046666667,-0.230233333,-0.1781,0.5102,-0.112433333,-0.094766667,18,561.1,50,0.94,0.93,-0.000294062,17.69333333,0.133333333,0.366666667,2.28933333,1.16666667,-0.00533333,0.59666667,2.9467,19.109,0.56803333,1.04833333,17.95729333,1.76666667,1.1305215,0.35099929,-5.046,-0.903,-0.11,-3.766333333,5,4,16.667,26.667,0.29,0.483131549,1.476666667
PAPs_116,PAPs,10.26357832,0.5396,2.0412,0.9484,-0.5836,1.906,3.872587763,2928.69724,9,0,20,36,36,20,0,-0.2304,0.3248,0.1904,0.0816,0.2986,0.1428,0.19024,0.46068,0.1326,13,7.64,190,1.02,1.16,0.001256197,43.36,0.12,0.52,1.7344,1.08,0.3692,0.74008,2.51072,20.652,0.54672,1.0048,19.637456,1.76,-0.90292276,0.46534681,-6.2884,-1.4324,-0.02,-2.5304,3,4,12,16,0.29,0.642943028,2.976
PAPs_117,PAPs,4.254219206,0.11,1.258064516,0.715483871,-0.600967742,1.381290323,-1.971231909,3313.72854,7,2,45.161,54.839,22.581,32.258,6.452,0.028064516,-0.597741935,-0.115483871,0.006451613,0.179774194,-0.184870968,0.508903226,-0.082322581,-0.222193548,14,308.15,130,0.46,0.92,-0.000641277,5.877419355,0.193548387,0.387096774,2.12741935,1.03225806,0.23387097,0.606,3.09377419,21.12903226,0.54570968,0.93548387,17.48550645,1.58064516,-0.26203224,0.35612812,-10.29322581,-1.82032258,0.132258065,-1.831290323,7,1,22.581,9.677,0.22,0.263660566,2.680645161
PAPs_118,PAPs,5.292122411,0.37,1.648846154,0.878846154,-0.775384615,1.663076923,-0.912360954,2898.32794,7,1,34.615,50,26.923,23.077,3.846,0.237692308,-0.166923077,0.071923077,-0.057692308,0.277076923,0.0325,0.309461538,0.080346154,-0.192269231,13,642.76,140,0.49,1.04,-0.000335369,33.55423077,0.269230769,0.5,2.00961538,1.11538462,0.26153846,0.65065385,3.02680769,20.92884615,0.49526923,0.94846154,18.64565769,1.65384615,0.57556153,0.37721789,-7.935,-1.72307692,0.157692308,-1.595769231,8,1,30.769,7.692,0.48,0.379637338,2.776923077
PAPs_119,PAPs,11.05376718,0.29,1.487142857,0.875714286,-0.119047619,1.38047619,2.180717256,2634.10024,7,1,14.286,28.571,33.333,47.619,4.762,-0.88047619,0.302857143,0.115714286,0.06047619,-0.153333333,0.236666667,0.107761905,0.135047619,0.434380952,16,0,80,1.24,1.06,0.000786615,54.83333333,0.095238095,0.380952381,2.19380952,1.33333333,0.11380952,0.7302381,2.66666667,18.89333333,0.53571429,1.06142857,20.73235238,2.0952381,-0.28230415,0.45595826,1.06095238,-0.98142857,-0.138095238,-5.613809524,4,5,19.048,28.571,0.25,0.532866807,2.09047619
PAPs_120,PAPs,10.45251737,0.3056,1.6008,0.7048,-0.5524,1.5832,2.995690092,2951.49714,7,0,20,48,28,36,0,-0.1124,0.0204,0.3132,0.0584,-0.083,0.14632,0.16712,0.14072,0.12232,15,478.4,70,0.85,1.11,0.00101136,40.536,0.2,0.48,1.9692,1.2,0.1664,0.70532,2.6058,19.7584,0.4934,1.0116,20.397792,1.92,0.35728546,0.4093487,-3.3832,-0.8644,-0.124,-3.6272,5,3,20,12,0.36,0.437059281,2.148
PAPs_121,PAPs,7.534999987,-0.141724138,1.050689655,0.301034483,-0.07137931,1.015862069,0.088230358,3482.78834,4,3,31.034,48.276,13.793,62.069,10.345,-0.172413793,-0.338965517,0.110689655,0.023793103,-0.268344828,0.004448276,0.120724138,-0.13362069,0.085448276,22,41.91,30,1.06,1.02,0.00000804,56.02758621,0.172413793,0.24137931,2.31241379,1.34482759,-0.05137931,0.62024138,2.72375862,19.67758621,0.5847931,1.01172414,20.23823448,2.13793103,-0.31711386,0.40253938,0.46689655,0.22758621,-0.24137931,-6.048275862,6,4,20.69,24.138,0.34,0.655372128,1.327586207
PAPs_122,PAPs,10.32467572,-0.092380952,1.188571429,0.245714286,0.08,1.222857143,3.087193806,2517.84514,3,2,28.571,42.857,14.286,61.905,9.524,-0.445714286,0.017619048,0.050952381,0.212857143,-0.423666667,0.004571429,0.128428571,-0.194,0.303190476,22,0,80,1.37,1.02,0.001201829,27.94285714,0.142857143,0.238095238,2.31047619,1.42857143,-0.23666667,0.59938095,2.59747619,18.9352381,0.62890476,1.00809524,19.58213333,2.28571429,-0.36111754,0.40502502,-0.28952381,0.28333333,-0.414285714,-6.476190476,4,6,19.048,38.095,0.29,0.436505252,0.666666667
PAPs_123,PAPs,7.69749041,0.121,1.299666667,0.641666667,0.008,1.376,0.181353553,3367.81144,9,2,30,46.667,30,40,6.667,-0.206,-0.289666667,0.188666667,0.032333333,-0.1555,-0.0475,0.494766667,0.0241,-0.0291,15,167.57,50,0.76,0.98,0.0000208,9.847,0.166666667,0.4,2.17133333,1.2,0.14166667,0.6393,2.9073,19.72633333,0.53196667,1.01066667,18.44311667,1.8,-0.02518543,0.37084411,-5.80966667,-1.13666667,-0.026666667,-3.262,7,4,23.333,20,0.23,0.435604748,2.476666667
PAPs_124,PAPs,12.22713173,-0.053809524,1.257142857,0.333333333,-0.305238095,1.275238095,3.996828917,2326.70444,4,0,38.095,47.619,19.048,38.095,0,-0.237142857,0.106190476,0.281904762,0.253809524,-0.111666667,-0.16447619,0.43852381,0.21347619,0.114285714,16,0,100,0.83,1.05,0.0017136,15.73809524,0.142857143,0.333333333,1.94095238,1.0952381,0.17666667,0.5597619,2.48604762,19.79380952,0.63890476,0.95571429,16.70546667,1.71428571,-0.88297459,0.35565931,-12.05238095,-0.83619048,-0.195238095,-4.159047619,3,4,14.286,19.048,0.22,0.313917994,1.728571429
PAPs_125,PAPs,6.430222988,0.052692308,1.445769231,0.425,-0.289230769,1.496923077,-0.065513347,3427.72944,2,4,7.692,42.308,7.692,46.154,15.385,-0.018846154,-0.251923077,-0.174230769,-0.06,-0.523615385,0.278807692,-0.238576923,-0.078884615,0.167153846,20,0,40,1.89,1.11,-0.0000516,12.10769231,0.269230769,0.153846154,2.16807692,1.5,-0.42384615,0.65169231,2.41611538,19.19076923,0.66342308,0.91576923,20.84251923,2.5,-2.12603719,0.49398615,4.75769231,1.62346154,-0.423076923,-7.673846154,7,4,26.923,30.769,0.27,0.574194391,2.611538462
PAPs_126,PAPs,12.51646088,-0.146785714,0.981785714,0.434642857,-0.288928571,1.082857143,2.997682643,2801.25424,9,0,53.571,67.857,32.143,46.429,0,-0.505714286,-0.463214286,0.351071429,0.276071429,-0.154535714,-0.42725,0.658285714,0.211107143,0.142571429,17,405.51,50,0.35,1.04,0.001067031,49.94285714,0,0.357142857,2.04142857,0.89285714,0.19607143,0.59578571,2.76942857,19.45321429,0.62942857,0.94821429,17.42086071,1.5,-0.23996797,0.27886198,-16.59428571,-1.92892857,-0.060714286,-2.817857143,0,3,0,10.714,0.38,0.440007634,0.932142857
PAPs_127,PAPs,4.14753862,0.04375,1.364166667,0.557083333,-0.199166667,1.067916667,-1.996542193,2818.19944,8,4,20.833,41.667,33.333,41.667,16.667,-0.352083333,-0.361666667,0.214583333,-0.154166667,-0.36925,-0.003333333,0.340625,0.1005,-0.120875,18,6.65,140,1.15,0.98,-0.000712874,20.71666667,0.125,0.416666667,2.30041667,1.20833333,0.09208333,0.67475,2.897125,18.7125,0.53129167,1.12416667,19.07399167,1.70833333,2.01877147,0.40092288,0.87875,-0.76708333,-0.120833333,-4.14375,3,2,12.5,25,0.27,0.628032213,2.1625
PAPs_128,PAPs,4.426366745,-0.014782609,1.191304348,0.594782609,-0.16,1.052608696,-0.998317316,2525.90554,9,3,26.087,52.174,39.13,39.13,13.043,-0.584347826,-0.493913043,0.266956522,-0.065652174,-0.46426087,-0.186173913,0.494,0.06626087,-0.028956522,16,8.07,140,0.84,0.95,-0.000399861,5.426086957,0.043478261,0.434782609,2.33130435,1.04347826,0.07217391,0.6556087,2.98030435,18.28695652,0.5616087,1.08478261,18.00288261,1.52173913,1.29567305,0.34616997,-4.49347826,-1.35652174,-0.095652174,-3.393478261,1,2,4.348,21.739,0.3,0.574599439,1.826086957
PAPs_130,PAPs,9.445935965,-0.0356,1.162,0.5432,-0.3632,1.1852,1.937075808,2897.37854,7,2,32,44,28,52,8,-0.5248,-0.2652,0.1592,0.1068,-0.20748,-0.119,0.15656,0.0942,0.30452,30,2.13,60,0.84,1.06,0.00063299,108.416,0.04,0.4,2.19,1.12,0.0984,0.6444,2.59304,18.9564,0.59664,1.0796,19.789816,1.96,-0.27629267,0.3972537,-2.93,-0.4988,-0.224,-5.3748,1,4,4,24,0.19,0.650213973,1.052
PAPs_131,PAPs,6.518692287,0.277142857,1.51952381,0.909047619,-0.561904762,1.618571429,-0.000464629,2478.87064,7,2,28.571,38.095,33.333,42.857,9.524,-0.623333333,-0.672857143,-0.004761905,-0.01,0.08952381,0.196047619,0.489571429,-0.093761905,0.151238095,14,929.33,60,0.89,0.96,-0.00000565,15.36190476,0.19047619,0.428571429,2.13714286,1.28571429,0.17619048,0.71542857,2.93938095,20.67333333,0.56747619,1.0047619,20.11061429,1.85714286,0.54770866,0.41282904,-1.5952381,-1.93571429,-0.061904762,-3.601428571,4,2,19.048,19.048,0.28,0.692660664,2.380952381
PAPs_132,PAPs,4.365880085,0.428571429,1.632380952,1.043333333,-0.502380952,1.493809524,-2.15748283,2495.94154,5,3,33.333,47.619,23.81,38.095,14.286,0.694285714,-0.191904762,-0.448571429,-0.06952381,0.205857143,-0.080619048,-0.202904762,-0.215619048,-0.021809524,17,61.75,60,0.88,1.08,-0.001036083,59.44285714,0.142857143,0.523809524,2.18333333,1.19047619,0.23238095,0.67795238,2.8927619,21.15380952,0.46228571,1.0747619,21.7825381,2.23809524,-0.35227314,0.516375,4.11809524,0.15952381,0.157142857,-3.590952381,4,2,19.048,23.81,0.34,0.260325016,3.257142857
PAPs_133,PAPs,4.103643776,-0.206538462,1.076538462,0.275769231,0.136153846,1.096153846,-2.996608171,2874.10794,8,6,26.923,57.692,30.769,57.692,23.077,-0.254615385,-1.025,0.246153846,-0.048846154,-0.792884615,-0.225576923,0.502153846,-0.116769231,-0.094461538,30,0,90,1.06,0.97,-0.001048335,20.19230769,0.076923077,0.307692308,2.44846154,1.30769231,-0.31846154,0.61742308,2.98930769,18.43076923,0.64738462,1.05423077,19.09875,1.88461538,1.58330432,0.33613377,-0.23192308,-0.03730769,-0.284615385,-4.78,2,3,7.692,34.615,0.26,0.486428606,1.326923077
PAPs_137,PAPs,4.365970672,0.363809524,1.594285714,0.951428571,-0.05952381,1.485238095,-2.033533399,2413.78834,8,3,33.333,47.619,38.095,38.095,14.286,0.300952381,-0.349047619,0.014285714,-0.065714286,0.145571429,-0.021285714,0.261428571,-0.108333333,-0.120857143,16,112.63,60,0.88,1.03,-0.000943752,26.58571429,0.142857143,0.523809524,2.16238095,1.19047619,0.26952381,0.68109524,2.94304762,20.62047619,0.48019048,1.08380952,20.65877619,2,0.07042939,0.44279108,0.93142857,-0.50285714,0.104761905,-3.109047619,4,2,19.048,23.81,0.33,0.320566381,2.823809524
PAPs_138,PAPs,4.70703683,-0.056666667,1.362222222,0.293333333,-0.253333333,1.413333333,-0.997883628,4226.75124,9,5,22.222,44.444,25,41.667,13.889,-0.180833333,-0.320555556,0.385277778,-0.031944444,-0.234583333,-0.032361111,0.238083333,0.467388889,-0.121222222,28,0,50,1.05,1.11,-0.000240376,67.09444444,0.111111111,0.305555556,1.99722222,1.19444444,0.02944444,0.64627778,2.44919444,19.60833333,0.61919444,1.02555556,19.16523056,1.88888889,-0.78277929,0.38493743,-4.50472222,0.22305556,-0.280555556,-5.156388889,4,4,11.111,25,0.17,0.83986555,1.588888889
PAPs_139,PAPs,4.706936476,0.046129032,1.23483871,0.681290323,-0.422903226,1.288387097,-1.058449238,3614.10574,8,5,29.032,48.387,25.806,48.387,16.129,-0.446774194,-0.633870968,-0.132580645,-0.003225806,-0.336612903,-0.050483871,0.332387097,-0.117774194,0.178935484,21,460.97,50,0.85,0.96,-0.000322628,3.44516129,0.129032258,0.387096774,2.2683871,1.29032258,0.00516129,0.65754839,2.83380645,19.79548387,0.58864516,1.02225806,19.54271613,1.90322581,0.99211045,0.40650622,-0.90096774,-0.94387097,-0.135483871,-4.856129032,4,4,12.903,29.032,0.36,0.571901136,2.093548387
PAPs_144,PAPs,9.254478034,-0.123636364,1.245,0.296363636,-0.520454545,1.254090909,1.001862563,2699.07964,3,3,13.636,27.273,13.636,54.545,13.636,-0.721363636,-0.412727273,0.061363636,-0.037727273,-0.394363636,0.078,0.171727273,0.055090909,0.134818182,22,5.41,40,1.13,0.96,0.000366055,43.67272727,0.136363636,0.272727273,2.30318182,1.36363636,-0.12727273,0.64781818,2.69545455,19.42227273,0.64772727,1.06272727,18.97851818,1.90909091,0.58203923,0.42443836,1.78727273,-0.37318182,-0.372727273,-5.913181818,3,4,13.636,31.818,0.43,0.426094308,1.527272727
PAPs_148,PAPs,11.39583035,0.107142857,1.477380952,0.409761905,0.218095238,1.478809524,10.1764449,4489.42324,15,1,33.333,47.619,35.714,42.857,2.381,-0.594761905,0.201904762,0.413809524,0.320714286,-0.242238095,-0.143952381,0.537738095,-0.009261905,0.143785714,30,252.56,50,1.12,0.98,0.00224218,12.34285714,0.071428571,0.404761905,2.10428571,1.14285714,-0.10904762,0.61680952,2.66642857,18.48928571,0.58428571,1.02952381,17.5435881,1.80952381,0.20474669,0.34450752,-8.85880952,-1.03452381,-0.3,-3.304047619,5,13,11.905,33.333,0.23,0.624834295,0.580952381
PAPs_151,PAPs,7.932974282,-0.284878049,1.082682927,0.123414634,-0.181707317,0.99,0.855478906,5185.89414,3,9,17.073,26.829,7.317,70.732,21.951,-0.507317073,-0.275365854,-0.184878049,-1.1E-18,-0.632731707,-0.102536585,-0.203317073,0.051341463,0.283853659,30,0,30,1.38,1.01,0.0000806,87.50243902,0.048780488,0.243902439,2.4,1.43902439,-0.32097561,0.63558537,2.42617073,18.41268293,0.62690244,1.16878049,20.57957561,2.31707317,1.05426054,0.49018483,7.50804878,1.27292683,-0.492682927,-8.02804878,3,11,7.317,48.78,0.22,0.592293396,0.897560976
PAPs_153,PAPs,9.592500872,-0.121558442,1.107272727,0.29961039,0.024285714,1.186103896,8.174863883,8952.11344,9,6,36.364,44.156,11.688,55.844,7.792,-0.16987013,0.045714286,-0.091298701,0.205454545,-0.23238961,-0.198285714,0.025571429,-0.030727273,0.198506494,30,0,20,1.11,1.02,0.000816237,46.66493506,0.103896104,0.246753247,2.1912987,1.23376623,-0.16883117,0.57896104,2.51018182,19.1638961,0.60109091,1.01077922,18.92398052,2.20779221,-1.30397517,0.42475747,-4.13363636,0.54519481,-0.272727273,-5.881038961,14,20,18.182,33.766,0.13,0.668249011,1.198701299
PAPs_154,PAPs,4.320202467,-0.328333333,0.855416667,0.111666667,-0.287708333,0.890208333,-3.816301819,4990.17104,8,6,41.667,66.667,16.667,60.417,12.5,0.337916667,-0.79125,0.433125,0.066041667,-0.371979167,-0.435791667,0.379520833,-0.126895833,-0.326666667,22,6.35,20,0.42,1,-0.000787154,46.19583333,0.083333333,0.229166667,2.32520833,1.125,-0.218125,0.51245833,2.978,20.11875,0.678,0.949375,17.88893958,1.72916667,-0.15219293,0.28752253,-6.90604167,0.4075,-0.125,-4.350208333,6,4,12.5,20.833,0.16,0.573373692,0.966666667
PAPs_155,PAPs,4.220844219,0.007375,1.283125,0.531125,-0.23975,1.25,-7.928382839,9230.46534,24,15,20,40,30,50,18.75,-0.340875,-0.651,0.206,-0.1135,-0.2407,-0.05475,0.3586625,0.020925,-0.13695,18,10.25,30,0.85,0.96,-0.000892162,41.93375,0.0625,0.3625,2.33,1.25,0.074375,0.6585375,2.9349875,20.2395,0.6052375,1.082125,19.40325625,1.7875,0.17733143,0.39459499,1.511,-0.463375,-0.14,-4.531875,7,9,8.75,30,0.14,0.759589261,1.965
PAPs_157,PAPs,11.42600325,0.396764706,1.602352941,1.061764706,-0.413529412,1.520294118,6.749478811,3926.98874,13,0,26.471,38.235,38.235,29.412,0,-0.565588235,0.230588235,-0.022647059,0.179117647,0.109647059,-0.024264706,0.230764706,0.091911765,0.429323529,14,0,160,0.85,1.03,0.00162288,44.67058824,0.029411765,0.558823529,1.96823529,1,0.43794118,0.69873529,2.54476471,19.88941176,0.538,1.06647059,19.10985588,1.79411765,-1.24198107,0.46602398,-4.85323529,-1.52176471,-0.014705882,-3.632058824,1,7,2.941,20.588,0.12,0.71715084,2.791176471
PAPs_158,PAPs,5.120185824,-0.032133333,1.239333333,0.512933333,-0.320533333,1.241333333,-1.958223427,8744.91674,22,13,26.667,40,29.333,56,17.333,-0.5456,-0.566,0.191866667,-0.000133333,-0.2156,-0.041706667,0.332933333,0.011,0.072346667,20,6.33,20,0.87,0.98,-0.000242772,65.81733333,0.066666667,0.36,2.26453333,1.28,0.0092,0.65202667,2.74806667,19.88666667,0.61886667,1.07853333,19.73164133,1.89333333,0.59002084,0.39373932,0.57653333,-0.46573333,-0.226666667,-5.435866667,6,12,8,33.333,0.13,0.721874097,1.208
PAPs_159,PAPs,12.17730291,0.583142857,1.949142857,1.121714286,-0.253142857,2.004285714,8.995620717,3911.17604,19,0,14.286,25.714,54.286,31.429,0,-1.418,-0.148285714,0.330285714,0.199142857,0.147685714,0.259828571,0.884971429,0.037,0.380971429,2,1484.51,80,0.91,0.92,0.00229729,35.96285714,0.028571429,0.571428571,2.02914286,1.2,0.43914286,0.78308571,2.94697143,20.80171429,0.59411429,1.04571429,18.76186571,1.51428571,-0.04779917,0.40250579,-4.70971429,-3.62657143,-0.102857143,-1.662857143,1,9,2.857,25.714,0.5,0.364696565,2.442857143
PAPs_163,PAPs,5.807250639,-0.065888889,1.302333333,0.317444444,-0.144444444,1.280666667,-0.90385173,9949.14614,24,10,28.889,52.222,26.667,44.444,11.111,-0.088,-0.436666667,0.404,0.001888889,-0.312044444,-0.152888889,0.387777778,0.225766667,-0.1384,30,2.38,20,0.83,1.06,-0.0000981,42.17333333,0.122222222,0.344444444,2.12022222,1.16666667,-0.04588889,0.6229,2.74443333,19.36677778,0.61021111,1.01244444,18.50961222,1.73333333,0.43431436,0.35082687,-5.911,-0.34944444,-0.184444444,-3.888,12,10,13.333,22.222,0.2,0.746898762,1.598888889
PAPs_165,PAPs,8.540518871,0.449285714,1.681785714,1.0625,-0.321071429,1.784642857,0.937194639,3043.84084,14,1,28.571,46.429,50,32.143,3.571,-0.557857143,-0.528571429,0.315357143,0.031785714,0.206964286,0.022642857,0.727428571,0.357,0.119714286,2,1545.98,60,0.31,1.06,0.000274326,27.95,0.035714286,0.607142857,1.92678571,1.07142857,0.66142857,0.78207143,2.91975,21.36607143,0.50153571,1.055,20.29830714,1.53571429,0.29040748,0.38236035,-7.13892857,-3.00107143,0.132142857,-1.150714286,1,2,3.571,10.714,0.4,0.409598644,2.914285714
PAPs_167,PAPs,4.624178354,-0.001052632,1.240263158,0.514210526,-0.003289474,1.191578947,-5.775425187,8901.15954,25,15,17.105,40.789,32.895,55.263,19.737,-0.509342105,-0.506447368,0.256578947,-0.100921053,-0.384092105,-0.032973684,0.328578947,0.042631579,-0.005552632,30,27.59,30,0.84,0.97,-0.000678119,45.97105263,0.039473684,0.394736842,2.37644737,1.31578947,0.06592105,0.68360526,2.85717105,19.62907895,0.56414474,1.12644737,20.12787632,1.86842105,0.84929218,0.39797604,3.35657895,-0.3875,-0.192105263,-5.128157895,6,12,7.895,35.526,0.16,0.772135543,1.561842105
PAPs_168,PAPs,4.717028582,-0.124210526,1.267368421,0.250789474,0.096842105,1.337894737,-2.895128897,4684.48414,11,10,7.895,7.895,28.947,63.158,26.316,-0.987631579,-0.705789474,0.229736842,-0.155,-0.310736842,0.124842105,0.497394737,0.207473684,-0.080236842,30,2.13,20,1.15,0.87,-0.00063316,81.27631579,0.026315789,0.368421053,2.43578947,1.47368421,0.21421053,0.70523684,2.78584211,20.03184211,0.57452632,1.28026316,19.92745789,1.94736842,1.28666753,0.43332261,8.44552632,-0.56684211,-0.410526316,-5.681052632,2,8,5.263,47.368,0.19,0.574836612,1.271052632
PAPs_170,PAPs,7.53456788,-0.063035714,1.298571429,0.305178571,0.1775,1.379642857,0.094442436,6272.16874,18,7,21.429,51.786,32.143,48.214,12.5,-0.415357143,-0.498392857,0.517142857,-0.002142857,-0.384982143,-0.1065,0.495714286,0.393107143,-0.050017857,30,569.32,50,0.76,1.07,0.00000446,45.06964286,0.053571429,0.339285714,2.07535714,1.21428571,0.04160714,0.68016071,2.61589286,19.66375,0.60714286,1.02660714,19.22986071,1.73214286,-0.20595566,0.35711347,-5.25089286,-0.48053571,-0.241071429,-4.259821429,4,8,7.143,26.786,0.13,0.348163368,1.617857143
PAPs_171,PAPs,4.311169489,-0.091707317,1.288536585,0.232439024,-0.234146341,1.327073171,-3.901593455,4605.27004,11,8,24.39,39.024,26.829,48.78,19.512,-0.185609756,-0.53195122,0.364146341,-0.073170732,-0.191512195,-0.148756098,0.408731707,0.294756098,-0.334390244,30,0,70,0.76,0.99,-0.000861844,53.17317073,0.048780488,0.365853659,2.23243902,1.2195122,0.14682927,0.63487805,2.81026829,20.32512195,0.58026829,1.12341463,18.89453659,1.75609756,0.61347262,0.35773314,-1.6304878,-0.33268293,-0.22195122,-3.971707317,3,5,7.317,31.707,0.17,0.475609044,1.141463415
PAPs_172,PAPs,10.73984803,0.017285714,1.357142857,0.400571429,-0.061428571,1.332142857,8.969271559,8250.74194,18,7,20,37.143,25.714,55.714,10,-0.601857143,-0.174857143,0.251571429,0.115571429,-0.299371429,0.016057143,0.2809,0.020557143,0.204914286,30,599.19,40,1.09,1,0.00105664,31.73857143,0.071428571,0.357142857,2.19728571,1.31428571,-0.00671429,0.66735714,2.58432857,19.54385714,0.60118571,1.08057143,19.73599857,1.98571429,0.11840341,0.41840382,0.45914286,-0.325,-0.335714286,-5.371,6,17,8.571,34.286,0.13,0.668197703,1.24
